deviceId,Timestamp,UsageKWh,Voltage,Current,Latitude,Longitude,IngestedAt
cva9x4nbf,56.053764759747,67.74529966491693,23.56816022330992,65.4646650566334,48.3975,-75.4781,2025-08-16T18:12:41.365869Z
cva9x4nbf,19.59649927771695,75.83101039212072,29.595857335984547,86.91397738560804,40.9426,-103.2502,2025-08-16T18:12:41.365869Z
cva9x4nbf,57.57880000020117,64.58381052564573,38.665064087846204,95.16906389027844,41.0681,-86.4238,2025-08-16T18:12:41.365869Z
cva9x4nbf,65.62106271137998,28.201090781416795,53.81041869106188,85.70911598595039,33.5475,-73.4215,2025-08-16T18:12:41.365869Z
cva9x4nbf,27.428033112135246,33.47999253057459,67.64042195618522,63.327962877770474,47.3703,-98.1199,2025-08-16T18:12:41.365869Z
cva9x4nbf,52.49281736428403,11.860049266069343,75.18944499915469,39.13089716825854,40.4819,-82.6258,2025-08-16T18:12:41.365869Z
cva9x4nbf,91.43403299328371,74.63175493567674,38.43739067241598,69.36082250951947,36.6083,-94.3684,2025-08-16T18:12:41.365869Z
cva9x4nbf,60.95921371121907,56.09537520470778,43.617650087774834,57.93815194560354,34.657,-115.2181,2025-08-16T18:12:41.365869Z
cva9x4nbf,21.711392683135923,58.20235855905852,58.56225359917263,48.01428780029413,48.9389,-84.7412,2025-08-16T18:12:41.365869Z
cva9x4nbf,42.30836282886109,37.268224993319315,90.96601255779333,47.58748229617937,35.5219,-74.4801,2025-08-16T18:12:41.365869Z
cva9x4nbf,59.596836795705954,28.40267350810106,49.25771516387926,58.19895085646323,34.9954,-71.2113,2025-08-16T18:12:41.365869Z
cva9x4nbf,59.00916297528232,50.98584317527581,64.82894457963303,73.58963063457877,33.1335,-91.0413,2025-08-16T18:12:41.365869Z
cva9x4nbf,50.32641252961626,27.85134680613715,37.159787502455266,83.21347696095927,37.8302,-75.2115,2025-08-16T18:12:41.365869Z
cva9x4nbf,40.694759178308594,71.1650260467247,19.211915154965535,78.62667165886256,32.8222,-82.5074,2025-08-16T18:12:41.365869Z
cva9x4nbf,55.36211291247854,65.07486335456207,35.360361806703175,58.818988608258074,38.2381,-70.2837,2025-08-16T18:12:41.365869Z
cva9x4nbf,52.312047912901306,64.19893860509046,43.43340424435143,31.389549270375394,37.8996,-103.2094,2025-08-16T18:12:41.365869Z
cva9x4nbf,29.08347950373748,74.39762807358059,67.57958243518918,8.8126342104265,37.7687,-97.363,2025-08-16T18:12:41.365869Z
cva9x4nbf,61.96209000030893,41.48381320761471,66.3355121053413,1.5556017694096982,44.8946,-115.3618,2025-08-16T18:12:41.365869Z
cva9x4nbf,83.34744008493081,41.598092461865576,74.47027590654668,12.460392417913752,38.0345,-81.077,2025-08-16T18:12:41.365869Z
cva9x4nbf,24.191013440450206,18.194454468818165,59.16098724445511,35.17924346655616,46.8135,-114.0234,2025-08-16T18:12:41.365869Z
cva9x4nbf,16.598651574232402,29.704551814874737,27.589981806738844,57.80488579131907,45.4617,-94.8397,2025-08-16T18:12:41.365869Z
cva9x4nbf,80.0280038055283,23.88594580068671,31.782991269042572,69.58603929250262,47.2688,-74.1969,2025-08-16T18:12:41.365869Z
cva9x4nbf,72.71159539767046,49.17325947490586,34.81537794750286,66.71945120673374,43.5663,-97.8593,2025-08-16T18:12:41.365869Z
cva9x4nbf,27.666958861738383,72.80595213015195,32.859018650681406,54.05148543105626,44.317,-70.3057,2025-08-16T18:12:41.365869Z
cva9x4nbf,38.74796502260169,62.76489412742907,70.12407321284122,41.74450732167288,35.4558,-88.8426,2025-08-16T18:12:41.365869Z
cva9x4nbf,60.290501934225496,99.3311590927366,72.67600972226157,38.97363641316444,42.6043,-76.0607,2025-08-16T18:12:41.365869Z
cva9x4nbf,58.10999443738029,62.07940654259083,67.89609252743728,48.408769662617196,35.2412,-114.5918,2025-08-16T18:12:41.365869Z
cva9x4nbf,44.48882122776777,58.64304780084647,58.790444640024276,64.78889287014478,36.0978,-86.2099,2025-08-16T18:12:41.365869Z
cva9x4nbf,36.361435935176715,45.980127313332666,34.65648538380135,78.22982587192027,39.3029,-102.7487,2025-08-16T18:12:41.365869Z
cva9x4nbf,63.46934644855546,15.136045821847176,37.89688106534749,80.27914864057433,39.3284,-80.0979,2025-08-16T18:12:41.365869Z
cva9x4nbf,70.37827322147763,28.870001898093246,11.640665129712335,69.19597583928496,41.216,-97.4081,2025-08-16T18:12:41.365869Z
cva9x4nbf,21.48799967874102,20.831316143992325,56.23826043212531,50.88011423482448,38.5023,-78.089,2025-08-16T18:12:41.365869Z
cva9x4nbf,29.94374272193174,47.48633249233082,60.97307439282596,35.435663939279216,32.61,-91.1708,2025-08-16T18:12:41.365869Z
cva9x4nbf,87.85914333911015,48.93545842868785,58.86688189838618,30.94413556284355,36.5526,-112.0686,2025-08-16T18:12:41.365869Z
cva9x4nbf,61.04949848690908,75.89385285965741,90.2001940963084,38.72958331847842,40.4016,-84.2821,2025-08-16T18:12:41.365869Z
cva9x4nbf,17.23658034001037,71.38255143921147,43.014133902779506,52.36971371578628,38.5707,-99.2979,2025-08-16T18:12:41.365869Z
cva9x4nbf,50.753124536345915,57.34564960854559,50.593338668710494,61.726015795438585,36.0377,-100.5155,2025-08-16T18:12:41.365869Z
cva9x4nbf,66.27451294698116,71.16482755665486,18.245375573280135,59.198262343900424,40.5217,-85.2336,2025-08-16T18:12:41.365869Z
cva9x4nbf,41.69478352680252,24.921206581600178,33.79424626343247,44.62332096105367,35.2465,-87.6816,2025-08-16T18:12:41.365869Z
cva9x4nbf,48.5833422139794,44.5529821853455,46.28286457397612,25.64742548369498,42.4592,-113.5344,2025-08-16T18:12:41.365869Z
cva9x4nbf,59.85074342484372,35.00653867413593,40.21905866389774,13.517881297067486,43.462,-71.4789,2025-08-16T18:12:41.365869Z
cva9x4nbf,50.34575458256331,35.174089347380324,98.15550062218198,16.617372548421134,36.1971,-111.59,2025-08-16T18:12:41.365869Z
cva9x4nbf,40.057905572291844,63.782898318952384,52.64396954608094,35.230688158695116,35.2127,-96.5707,2025-08-16T18:12:41.365869Z
cva9x4nbf,35.654469092459294,57.035213152321305,65.37747759113017,61.1089708627423,32.8532,-116.4135,2025-08-16T18:12:41.365869Z
cva9x4nbf,64.05338499618765,74.08953750072321,46.1111277063259,81.90948846127468,36.3259,-109.6991,2025-08-16T18:12:41.365869Z
cva9x4nbf,82.51283900846474,56.06140314652078,19.939125277397437,87.74578151938977,35.4046,-105.1796,2025-08-16T18:12:41.365869Z
cva9x4nbf,27.714971955375972,59.974044724705166,37.1805420952173,76.92680666625942,40.1633,-91.9678,2025-08-16T18:12:41.365869Z
cva9x4nbf,9.368401359218813,30.325662154077932,25.58032135825477,56.47748974184188,39.9992,-74.6193,2025-08-16T18:12:41.365869Z
cva9x4nbf,78.70495587064023,26.3903781304592,76.08879062060738,38.05319519637169,33.2304,-110.4191,2025-08-16T18:12:41.365869Z
cva9x4nbf,82.67654396443046,35.612034015942676,57.56650984793228,31.31850602072716,45.0792,-77.7386,2025-08-16T18:12:41.365869Z
cva9x4nbf,22.924606440360893,15.919341232770712,73.48884647709893,38.55838181400832,45.3048,-99.6637,2025-08-16T18:12:41.365869Z
cva9x4nbf,34.87272692802232,65.19716053972637,73.39472841202792,53.81228140617515,48.6193,-102.1746,2025-08-16T18:12:41.365869Z
cva9x4nbf,67.66074989045546,57.40382648847241,27.060339719773037,66.76765251454943,42.018,-82.1888,2025-08-16T18:12:41.365869Z
cva9x4nbf,51.0100975549193,76.78873746274951,38.30520494617592,69.07915325639094,43.2003,-91.9884,2025-08-16T18:12:41.365869Z
cva9x4nbf,41.751392804691804,88.53891929940065,24.34382531756774,59.32256979407896,45.2217,-80.2568,2025-08-16T18:12:41.365869Z
cva9x4nbf,58.93148943362407,29.244668438313763,72.92165143706356,73.07309930381506,38.2107,-86.9395,2025-08-16T18:12:41.365869Z
cva9x4nbf,46.7482033250301,26.00036345928722,79.31889296813802,61.07787882526509,43.0404,-104.6865,2025-08-16T18:12:41.365869Z
cva9x4nbf,31.92969616186554,26.221730396582068,53.1599627255942,51.485454549796295,35.564,-115.3482,2025-08-16T18:12:41.365869Z
cva9x4nbf,63.57522883511777,44.43891174072916,75.45357946978412,51.299013017064475,46.1233,-76.7201,2025-08-16T18:12:41.365869Z
cva9x4nbf,75.56256260795016,45.30755703058096,24.920900510624293,60.50683999018269,37.5543,-93.3304,2025-08-16T18:12:41.365869Z
cva9x4nbf,23.396497443664103,79.29391331952459,37.87932094564363,72.0686941672101,38.4101,-105.1015,2025-08-16T18:12:41.365869Z
cva9x4nbf,27.69914314217526,55.01963836073243,19.073292664131987,76.63391165599498,41.0837,-81.5411,2025-08-16T18:12:41.365869Z
cva9x4nbf,81.9688961994576,69.24441436968962,46.154917565001945,68.41545127272332,37.5138,-82.0362,2025-08-16T18:12:41.365869Z
cva9x4nbf,58.63586290760109,57.58692324637564,68.54584760457851,49.240808468859996,46.886,-100.0533,2025-08-16T18:12:41.365869Z
cva9x4nbf,24.70495467434544,26.73112141646265,53.06562173445095,27.838992366617727,36.4091,-107.6852,2025-08-16T18:12:41.365869Z
cva9x4nbf,56.56175885435272,50.40687216072024,92.41136188537136,14.95103985154891,41.1243,-100.4745,2025-08-16T18:12:41.365869Z
cva9x4nbf,62.79934880041304,24.302509209595346,48.084010205197295,17.069996714247555,35.3388,-93.3815,2025-08-16T18:12:41.365869Z
cva9x4nbf,35.85662067743947,48.43755521228734,39.620499576839855,32.38461756051137,33.5122,-113.0334,2025-08-16T18:12:41.365869Z
cva9x4nbf,43.373191875232735,57.31059435901392,33.295980537190665,51.8351802528464,41.4172,-89.0738,2025-08-16T18:12:41.365869Z
cva9x4nbf,62.19553626145719,66.14123946451885,23.852926316576948,64.17668517851071,47.1735,-79.963,2025-08-16T18:12:41.365869Z
cva9x4nbf,64.32348013042399,73.43228667239298,44.004633372062635,62.59755801050581,39.2993,-93.7945,2025-08-16T18:12:41.365869Z
cva9x4nbf,43.41415252215729,61.98186169675933,51.055078426680964,48.764590487212125,34.0851,-90.0059,2025-08-16T18:12:41.365869Z
cva9x4nbf,18.259341071689338,63.82822742503428,81.74940855153328,31.772988665891233,46.4482,-72.8634,2025-08-16T18:12:41.365869Z
cva9x4nbf,54.75913103919545,23.354156779595773,67.70348726767995,23.04488276222574,40.2529,-84.563,2025-08-16T18:12:41.365869Z
cva9x4nbf,95.62900860232469,38.41586702633516,55.465988380938946,29.528809538796256,43.5037,-104.0594,2025-08-16T18:12:41.365869Z
cva9x4nbf,41.29727100425898,16.172797246323224,52.80607638930977,49.597852602074774,39.5214,-87.9591,2025-08-16T18:12:41.365869Z
cva9x4nbf,5.70294137797127,20.999882332555863,23.237233839973793,73.78186521903959,37.3942,-79.8403,2025-08-16T18:12:41.365869Z
cva9x4nbf,63.91305900008777,57.3513009511238,22.721140280028806,90.06863981546924,45.5446,-94.2368,2025-08-16T18:12:41.365869Z
cva9x4nbf,77.27867884996142,45.608352977482184,47.57998019483885,90.58207890119064,39.4152,-109.6698,2025-08-16T18:12:41.365869Z
cva9x4nbf,35.17428663053654,86.3467971676857,51.63055089027163,75.83039883119164,47.1537,-100.642,2025-08-16T18:12:41.365869Z
cva9x4nbf,43.96687106465846,78.52954866034845,70.5880875869685,54.142892651307065,46.9402,-74.126,2025-08-16T18:12:41.365869Z
cva9x4nbf,60.876001819197846,76.24828835749811,74.38609232007899,36.84660758632939,43.276,-82.8508,2025-08-16T18:12:41.365869Z
cva9x4nbf,44.58796838526108,62.945940948471325,62.69131570878734,31.49047229564849,38.9697,-83.7628,2025-08-16T18:12:41.365869Z
cva9x4nbf,42.10004015872501,41.97689527397773,46.14902773993213,37.935542779546374,43.4038,-106.5803,2025-08-16T18:12:41.365869Z
cva9x4nbf,51.60943531533342,33.36399516316564,18.77063106467429,48.99746140446936,37.9316,-90.6544,2025-08-16T18:12:41.365869Z
cva9x4nbf,61.896937002987585,10.232572876256011,43.73182914036341,55.31770921433371,43.4443,-83.4372,2025-08-16T18:12:41.365869Z
cva9x4nbf,60.191240262960356,40.42774370956453,24.67100377417847,51.231793706572745,34.386,-103.6212,2025-08-16T18:12:41.365869Z
cva9x4nbf,27.242858458140912,25.223545241275442,54.57682958603929,38.64492304296634,41.694,-98.4032,2025-08-16T18:12:41.365869Z
cva9x4nbf,33.38629465577954,56.74772294135485,82.93446828582631,25.551829704720507,41.2133,-77.5275,2025-08-16T18:12:41.365869Z
cva9x4nbf,83.38055643096581,74.25200294740138,57.471866652580964,21.32498859988883,37.2813,-68.9373,2025-08-16T18:12:41.365869Z
cva9x4nbf,60.13971655936159,56.18480619046089,76.51570339520886,30.60582960687964,33.6728,-68.1443,2025-08-16T18:12:41.365869Z
cva9x4nbf,14.396029125666686,82.12446149358752,34.74141845196031,50.08027972409009,33.9681,-73.9109,2025-08-16T18:12:41.365869Z
cva9x4nbf,55.41275328291002,47.567935872033864,41.56199149885177,70.01345163467225,34.5323,-79.5858,2025-08-16T18:12:41.365869Z
cva9x4nbf,77.61339351852597,47.09050635993191,18.962852703655276,79.71328911830312,34.6901,-110.316,2025-08-16T18:12:41.365869Z
cva9x4nbf,31.27054853834734,35.70714495703468,31.01687842412939,73.84145971077983,46.4011,-89.0633,2025-08-16T18:12:41.365869Z
cva9x4nbf,33.22338357453827,33.98659518201855,72.56958407050624,55.73199408931841,36.3855,-72.0812,2025-08-16T18:12:41.365869Z
cva9x4nbf,70.94157879345732,42.59300652493791,43.152235810608566,35.692700161985805,42.7035,-112.2321,2025-08-16T18:12:41.365869Z
cva9x4nbf,63.27055218825339,46.65210544704481,93.16214679284275,25.278314254669628,34.0883,-72.3642,2025-08-16T18:12:41.365869Z
cva9x4nbf,37.26759157131367,75.54605900589787,58.600226013972275,30.63763421915836,38.5731,-84.5357,2025-08-16T18:12:41.365869Z
cva9x4nbf,29.096612749526997,53.379894647766015,45.22009871055625,49.10574387675495,38.067,-92.9702,2025-08-16T18:12:41.365869Z
cva9x4nbf,53.04407035863572,77.69473865191242,37.907869086676875,70.57562258855155,42.3581,-106.8459,2025-08-16T18:12:41.365869Z
cva9x4nbf,82.97559337587195,52.72643049333078,16.719886030307283,83.26814983600221,34.3899,-73.0103,2025-08-16T18:12:41.365869Z
cva9x4nbf,49.23487471767726,31.432379658198496,49.80534308618873,80.37518088435837,41.0683,-68.8413,2025-08-16T18:12:41.365869Z
cva9x4nbf,12.838834674832308,43.423916870339966,30.491819520105267,63.814020723549106,43.4985,-116.1371,2025-08-16T18:12:41.365869Z
cva9x4nbf,5.808902770682578,58.76884078574756,67.90911452037572,46.099373503760724,38.3897,-75.5921,2025-08-16T18:12:41.365869Z
cva9x4nbf,63.21999051147923,57.086399628038485,83.76276625400516,36.59809132188519,43.7914,-86.2721,2025-08-16T18:12:41.365869Z
cva9x4nbf,96.55560608244585,18.842354367392282,45.051466524079075,41.16629659393603,34.8819,-108.1912,2025-08-16T18:12:41.365869Z
